,source,target
1667,99104,84889
1668,58898,37871
1669,37871,58898
1670,84889,99104
1671,50929,37132
1672,37132,34104
1673,34104,37132
1674,37132,50929
1675,99038,97180
1676,42806,43976
1677,97180,99038
1678,43976,42806
1679,33229,56492
1680,90435,47989
1681,93885,90173
1682,76329,41422
1683,19989,95872
1684,22242,79
1685,90173,93885
1686,33072,26404
1687,65938,53812
1688,29952,71818
1689,12028,87811
1690,308,69913
1691,33256,92364
1692,53378,49553
1693,25160,10492
1694,10075,57652
1695,26404,4536
1696,29635,19067
1697,41770,48925
1698,25026,76329
1699,36931,57697
1700,61790,22614
1701,91561,4536
1702,94229,95746
1703,24711,83500
1704,78494,35098
1705,29525,55919
1706,52035,31467
1707,42967,29470
1708,32797,26950
1709,83500,24711
1710,30625,41053
1711,48051,3137
1712,24407,4093
1713,34759,78430
1714,58137,84793
1715,95935,89806
1716,42967,5407
1717,3137,94229
1718,44555,29559
1719,59821,15377
1720,18858,4536
1721,36376,24839
1722,70380,56108
1723,44776,57390
1724,89869,78481
1725,9695,4630
1726,42089,62604
1727,27237,55919
1728,21750,22242
1729,98238,24711
1730,45100,24407
1731,2064,56378
1732,19254,84667
1733,42687,87811
1734,4536,48003
1735,33629,11653
1736,72188,89227
1737,30379,58003
1738,35098,78494
1739,83500,75935
1740,11653,33629
1741,90400,92393
1742,98238,51585
1743,93885,42345
1744,24407,45100
1745,99870,32797
1746,90435,2212
1747,85324,49343
1748,18858,38618
1749,67451,1108
1750,93197,21812
1751,45787,183
1752,13039,45787
1753,75935,49432
1754,52619,15853
1755,95746,94229
1756,12342,69913
1757,48404,19254
1758,45890,47690
1759,20389,55919
1760,84667,67278
1761,27236,44555
1762,42897,42977
1763,25160,87280
1764,5407,41770
1765,84994,7405
1766,57197,18874
1767,22242,21750
1768,241,12342
1769,4093,24407
1770,68474,72157
1771,13185,21510
1772,49432,75935
1773,99870,61759
1774,42977,47690
1775,47690,92325
1776,52035,78796
1777,55919,29525
1778,33410,34169
1779,22614,91964
1780,20006,72933
1781,47690,42977
1782,38699,33072
1783,40962,57697
1784,21957,78494
1785,84934,47690
1786,65246,85200
1787,61759,82842
1788,56426,76434
1789,87811,42687
1790,72157,68474
1791,18874,72933
1792,75127,78300
1793,11962,59816
1794,94614,33629
1795,57860,5407
1796,85200,65246
1797,67520,26914
1798,99937,75127
1799,87280,30379
1800,49432,85324
1801,87280,25160
1802,66681,39550
1803,48943,58137
1804,56492,70380
1805,36353,57390
1806,77810,50815
1807,30543,46924
1808,56108,70380
1809,62604,78494
1810,87811,20156
1811,42298,9515
1812,69913,46233
1813,26041,45787
1814,19254,20389
1815,69913,12342
1816,52619,27236
1817,89755,29470
1818,27117,59851
1819,99937,67451
1820,2064,28054
1821,99937,76329
1822,93487,24274
1823,24711,98238
1824,89429,57652
1825,30379,92364
1826,61635,33870
1827,72933,20006
1828,87765,66106
1829,65938,82613
1830,52810,28044
1831,32797,99870
1832,79,45890
1833,31467,52035
1834,87811,56378
1835,66057,24274
1836,6725,57390
1837,1108,67451
1838,61635,55919
1839,89227,72188
1840,65246,74778
1841,93487,95002
1842,5407,22242
1843,46233,99515
1844,78430,36966
1845,82613,45100
1846,89806,95935
1847,70384,48051
1848,78494,21957
1849,53999,84994
1850,24839,36376
1851,36966,9665
1852,9704,49553
1853,78430,2157
1854,59851,27117
1855,4093,92454
1856,78481,24990
1857,72157,58003
1858,50908,82842
1859,8562,3063
1860,87811,12028
1861,62604,42089
1862,67520,33975
1863,82842,50908
1864,2157,58003
1865,24274,99361
1866,39112,87811
1867,33975,18858
1868,87811,95935
1869,81269,65246
1870,83856,79
1871,97089,96877
1872,61635,19067
1873,26914,67520
1874,92454,91561
1875,49432,89227
1876,44932,31767
1877,53812,64200
1878,47298,51585
1879,95002,93487
1880,32797,20006
1881,183,45787
1882,47690,18858
1883,84994,53999
1884,87811,19254
1885,41422,76329
1886,64200,56492
1887,54158,7837
1888,42345,44776
1889,48925,41770
1890,34759,41053
1891,44555,27236
1892,21812,95935
1893,56108,59851
1894,46233,69913
1895,18858,90435
1896,46668,78274
1897,59816,61635
1898,79,22242
1899,65246,61635
1900,3446,95746
1901,12342,241
1902,90435,18858
1903,50908,84793
1904,49343,85324
1905,57697,30227
1906,57390,6725
1907,56131,41053
1908,99361,24274
1909,78796,67925
1910,75935,83500
1911,84994,42089
1912,6110,11962
1913,61635,65246
1914,81858,24146
1915,38605,30379
1916,53629,33256
1917,78300,75454
1918,82580,42977
1919,3137,48051
1920,82580,87765
1921,89755,57390
1922,36353,30094
1923,66869,49959
1924,308,72157
1925,21750,11305
1926,92454,3656
1927,28044,52810
1928,51585,47298
1929,21812,93197
1930,57390,44776
1931,55919,61635
1932,64200,41770
1933,4536,26404
1934,9665,36966
1935,66057,80617
1936,20389,7762
1937,41422,10075
1938,33870,24839
1939,52156,54158
1940,7762,20389
1941,57652,10075
1942,55928,95872
1943,30625,24274
1944,28833,59821
1945,22614,61790
1946,26950,81269
1947,6110,22614
1948,82842,71818
1949,77611,68474
1950,82613,65938
1951,68474,77611
1952,72933,18874
1953,89227,49432
1954,64896,29470
1955,42897,39112
1956,13537,42345
1957,2212,90435
1958,92325,47690
1959,90435,35692
1960,41770,64200
1961,42977,92325
1962,75127,99937
1963,41770,7405
1964,20156,87811
1965,47690,84934
1966,28126,22531
1967,29470,42967
1968,66106,87765
1969,34169,33410
1970,48051,70384
1971,96877,97089
1972,61759,99870
1973,23109,78430
1974,47989,90435
1975,49553,53378
1976,66869,61790
1977,47690,45890
1978,57540,66681
1979,56108,22242
1980,1108,45378
1981,70969,54158
1982,80198,29687
1983,6516,24274
1984,27236,52619
1985,96877,93197
1986,42897,92454
1987,61790,42687
1988,59816,11962
1989,3063,8562
1990,33072,38699
1991,20389,19254
1992,46924,30543
1993,7837,42298
1994,42298,7837
1995,59851,43727
1996,35692,90435
1997,81269,26950
1998,42977,42897
1999,24146,81858
2000,57390,36353
2001,92393,90400
2002,78274,46668
2003,24839,33870
2004,95872,19989
2005,22531,28126
2006,29470,89755
2007,76434,56426
2008,78494,45100
2009,94614,38618
2010,33629,308
2011,3137,55919
2012,84994,70380
2013,41053,34759
2014,26404,74672
2015,7405,41770
2016,70384,41422
2017,29952,61759
2018,84934,82842
2019,4536,18858
2020,20653,20269
2021,45100,82613
2022,24990,78481
2023,21510,30625
2024,35935,72188
2025,13537,56378
2026,56492,33229
2027,41053,56131
2028,19254,87811
2029,81269,75935
2030,45787,13039
2031,45787,95746
2032,69913,308
2033,33975,24839
2034,30227,57697
2035,59821,28833
2036,22242,56108
2037,68474,85324
2038,53966,93487
2039,34339,13039
2040,67278,84667
2041,56492,64200
2042,44776,42345
2043,91561,95935
2044,33256,53629
2045,31767,44932
2046,5407,42967
2047,38605,42977
2048,10492,25160
2049,39550,66681
2050,22242,52810
2051,42089,84994
2052,45787,26041
2053,24146,84793
2054,26950,32797
2055,25160,3656
2056,45378,23109
2057,5407,57860
2058,7949,78481
2059,50092,94919
2060,61635,59816
2061,42977,82580
2062,48051,46924
2063,31467,95746
2064,64781,36376
2065,99515,46233
2066,46924,48051
2067,74672,26404
2068,93487,53966
2069,41422,70384
2070,67520,32066
2071,21510,13185
2072,19067,12342
2073,58003,30379
2074,85200,80252
2075,57652,89429
2076,56131,78481
2077,57390,74776
2078,38618,20269
2079,9515,42298
2080,56378,87811
2081,4536,91561
2082,72547,52035
2083,53812,65938
2084,72188,61667
2085,36376,64781
2086,18874,57197
2087,38618,94614
2088,84793,24146
2089,87811,39112
2090,20269,20653
2091,19254,48404
2092,22097,99515
2093,24274,30625
2094,3656,92454
2095,36966,78430
2096,94229,3137
2097,78481,89869
2098,85324,49432
2099,58003,2157
2100,61667,72188
2101,82842,84934
2102,30094,36353
2103,18858,33975
2104,4630,9695
2105,71818,29952
2106,29687,80198
2107,30379,38605
2108,54158,52156
2109,30094,35104
2110,84793,50908
2111,28054,2064
2112,95733,22097
2113,78481,56131
2114,58003,72157
2115,75935,81269
2116,26041,18980
2117,78300,57540
2118,43727,59851
2119,52035,72547
2120,92454,42897
2121,99870,36931
2122,34339,29525
2123,74778,65246
2124,42345,42687
2125,55919,20389
2126,19895,59821
2127,92454,4093
2128,8562,61759
2129,64200,53812
2130,59821,19895
2131,21510,22614
2132,20006,32797
2133,49959,66869
2134,79,83856
2135,92364,30379
2136,48003,4536
2137,92364,33256
2138,50815,77810
2139,22097,95733
2140,22242,5407
2141,91964,22614
2142,18874,12162
2143,56378,2064
2144,66106,77443
2145,99515,22097
2146,57390,89755
2147,42687,42345
2148,32066,67520
2149,22614,21510
2150,13039,34339
2151,21957,7405
2152,3656,25160
2153,67451,99937
2154,56492,50815
2155,95935,87811
2156,22614,6110
2157,29952,21510
2158,34169,20389
2159,61667,20389
2160,61759,29952
2161,29525,34339
2162,67925,78796
2163,42977,38605
2164,70380,84994
2165,59851,56108
2166,75454,78300
2167,54158,70969
2168,71818,82842
2169,53966,42977
2170,95872,55928
2171,95746,45787
2172,26404,33072
2173,12162,18874
2174,19067,61635
2175,78300,75127
2176,84793,58137
2177,87765,82580
2178,12342,19067
2179,20269,38618
2180,56378,24407
2181,57390,20653
2182,42345,62143
2183,57540,78300
2184,11305,21750
2185,33870,61635
2186,10075,41422
2187,45787,86159
2188,65246,81269
2189,45378,1108
2190,22614,78796
2191,7837,54158
2192,50815,56492
2193,95935,91561
2194,49553,9704
2195,29559,44555
2196,84667,19254
2197,42345,93885
2198,45100,78494
2199,95746,3446
2200,78274,13185
2201,7837,91838
2202,95746,31467
2203,94919,50092
2204,78494,62604
2205,33975,67520
2206,72157,308
2207,70380,75454
2208,45890,79
2209,33629,94614
2210,93197,96877
2211,30625,21510
2212,2157,78430
2213,57697,36931
2214,15853,92393
2215,15377,59821
2216,55928,74918
2217,18980,26041
2218,56378,13537
2219,29470,64896
2220,30379,87280
2221,42977,53966
2222,95935,21812
2223,80617,66057
2224,86159,45787
2225,52810,22242
2226,91561,92454
2227,85324,68474
2228,7405,21957
2229,38618,18858
2230,66681,57540
2231,23109,45378
2232,42345,13537
2233,39112,42897
2234,20653,57390
2235,91838,7837
2236,77443,66106
2237,24407,56378
2238,75454,70380
2239,78481,7949
2240,74918,55928
2241,20389,61667
2242,70380,56492
2243,51585,98238
2244,42687,61790
2245,36931,99870
2246,35104,30094
2247,11962,6110
2248,76329,99937
2249,72188,35935
2250,62143,42345
2251,74776,57390
2252,15853,52619
2253,24839,33975
2254,57697,40962
2255,20389,34169
2256,13185,78274
2257,78430,23109
2258,92393,15853
2259,92325,42977
2260,61759,8562
2261,41770,5407
2262,78796,22614
2263,21510,29952
2264,55919,27237
2265,80252,85200
2266,61790,66869
2267,308,33629
2268,78430,34759
2269,82842,61759
2270,7405,84994
2271,76329,25026
2272,24274,66057
2273,24274,6516
2274,98197,43924
2275,88960,65788
2276,33950,79328
2277,33950,88960
2278,79328,33950
2279,88960,33950
2280,43924,98197
2281,91931,12043
2282,12043,91931
2283,78100,97424
2284,65788,88960
2285,97424,78100
2286,10581,67675
2287,96859,54301
2288,91243,38794
2289,36212,26792
2290,38794,91243
2291,26792,36212
2292,96859,77706
2293,79276,54301
2294,85761,54301
2295,67675,10581
2296,92240,67675
2297,77706,96859
2298,54301,79276
2299,11670,63545
2300,63545,11670
2301,67675,92240
2302,54301,96859
2303,87542,19106
2304,15319,87869
2305,87869,15319
2306,19106,87542
2307,6091,56230
2308,50,99009
2309,56230,47121
2310,92225,34696
2311,27245,92225
2312,34696,92225
2313,24598,80319
2314,77658,56722
2315,37945,24969
2316,7641,91950
2317,24969,12065
2318,12065,4865
2319,73113,99980
2320,12065,24969
2321,47121,6091
2322,52948,49102
2323,37551,75704
2324,92225,27245
2325,4865,12065
2326,81884,37475
2327,75704,37551
2328,37475,81884
2329,99009,50
2330,6091,47121
2331,38372,47838
2332,80319,24598
2333,99980,73113
2334,47838,38372
2335,91950,7641
2336,16421,47121
2337,49102,52948
2338,94200,95449
2339,56230,6091
2340,47121,56230
2341,95449,94200
2342,47121,16421
2343,24969,37945
2344,26757,71679
2345,78474,30140
2346,25954,54321
2347,19167,94297
2348,58371,83983
2349,3879,1617
2350,35677,63160
2351,44914,1484
2352,58371,13102
2353,32890,93530
2354,75244,72324
2355,98239,56902
2356,49272,37075
2357,96158,19865
2358,24012,64832
2359,22472,19992
2360,35281,14585
2361,3879,32988
2362,44273,42244
2363,71679,46344
2364,41206,37847
2365,74676,72324
2366,19446,48722
2367,70175,77833
2368,27841,97976
2369,56321,77809
2370,1617,3879
2371,74676,58371
2372,84679,35621
2373,15913,42571
2374,77813,41176
2375,59562,51674
2376,59815,13895
2377,26140,81086
2378,36939,53000
2379,48722,19446
2380,59979,18171
2381,64832,24012
2382,79066,60409
2383,44356,22371
2384,86741,97976
2385,86741,96229
2386,56902,98239
2387,43037,36939
2388,72324,75244
2389,83983,58371
2390,13895,59815
2391,80013,81087
2392,17334,13673
2393,78569,80013
2394,1101,89177
2395,228,12032
2396,4629,70801
2397,7925,6501
2398,77833,10246
2399,13919,63251
2400,17334,26140
2401,80013,78569
2402,65641,70558
2403,27841,93530
2404,53796,58324
2405,93415,97976
2406,26140,63251
2407,37618,19865
2408,3456,23769
2409,45716,98038
2410,3879,53796
2411,10246,77833
2412,59384,38126
2413,13673,17334
2414,95400,17232
2415,94904,88796
2416,72261,60969
2417,65086,43802
2418,93530,32890
2419,92284,95400
2420,13919,1092
2421,10523,96465
2422,74799,43802
2423,42244,92418
2424,63251,13919
2425,54353,46223
2426,36939,43037
2427,17305,19992
2428,360,48438
2429,19992,22472
2430,17305,51090
2431,43802,74799
2432,48722,70338
2433,59384,88796
2434,89937,95400
2435,52099,360
2436,36939,74676
2437,228,26140
2438,72324,74676
2439,96229,86741
2440,95400,92284
2441,18171,59979
2442,38397,35621
2443,48438,81086
2444,92418,42244
2445,45208,48722
2446,94904,75057
2447,46344,17037
2448,38742,61176
2449,37618,74676
2450,71212,43268
2451,47918,12844
2452,70338,53292
2453,79571,49272
2454,12844,71679
2455,46530,59384
2456,81087,80013
2457,19865,96158
2458,45208,37618
2459,18171,67234
2460,1617,74463
2461,94126,28021
2462,78213,91089
2463,12844,32422
2464,64832,81087
2465,19992,17305
2466,7655,58324
2467,13102,58371
2468,60409,79066
2469,16068,7925
2470,54321,25954
2471,3639,16068
2472,6181,56455
2473,37618,21093
2474,43268,60969
2475,77809,67234
2476,42571,15913
2477,70801,54353
2478,13895,53344
2479,38397,55879
2480,65647,64832
2481,48722,45208
2482,81086,26140
2483,98038,45716
2484,81086,34882
2485,21237,19992
2486,34882,47918
2487,53000,36939
2488,22580,22472
2489,17037,46344
2490,19446,69661
2491,30140,78474
2492,12032,25657
2493,60969,60849
2494,28021,94126
2495,98038,17037
2496,44356,46344
2497,89038,40529
2498,48438,76437
2499,1617,71526
2500,84679,35677
2501,78213,89706
2502,69727,3456
2503,48438,360
2504,12444,2478
2505,6180,17334
2506,80113,91089
2507,37618,45208
2508,43268,71212
2509,40529,89038
2510,13919,60377
2511,22580,19865
2512,76437,48438
2513,97976,27841
2514,19167,80013
2515,22580,38126
2516,12444,74383
2517,80013,19167
2518,42244,44273
2519,26140,17334
2520,99854,63439
2521,65831,88796
2522,51090,17305
2523,68651,63616
2524,84679,21093
2525,89177,1101
2526,71679,12844
2527,17037,98038
2528,17334,6180
2529,1092,13919
2530,22371,44356
2531,22371,65831
2532,34882,37847
2533,51674,59562
2534,96158,2733
2535,18171,78569
2536,60962,70175
2537,81810,17305
2538,80113,53000
2539,26757,88429
2540,93415,25657
2541,35621,38397
2542,60409,71749
2543,78569,18171
2544,97976,86741
2545,97976,93415
2546,77833,43268
2547,19865,19167
2548,91089,17232
2549,98038,35621
2550,74676,37618
2551,48722,16557
2552,70801,4629
2553,26140,228
2554,77809,56321
2555,46530,59530
2556,97976,88429
2557,79066,19865
2558,71749,43268
2559,77833,93415
2560,58371,65831
2561,94126,35621
2562,38126,77833
2563,69727,52099
2564,21093,84679
2565,13919,89937
2566,70338,48722
2567,95400,89937
2568,13919,14881
2569,71317,27841
2570,93415,77833
2571,23769,3456
2572,70175,92418
2573,21702,97714
2574,19865,53848
2575,53796,3879
2576,46344,71679
2577,46575,19920
2578,80113,78213
2579,43802,62509
2580,28021,72324
2581,46344,44356
2582,1617,68108
2583,92418,46223
2584,38262,80175
2585,91089,78213
2586,65831,22371
2587,71317,52099
2588,80175,38262
2589,43037,62895
2590,2478,12444
2591,71749,60409
2592,16068,3639
2593,72847,81087
2594,52099,72324
2595,81086,48438
2596,65641,54353
2597,95400,8088
2598,55879,38397
2599,60969,43268
2600,84679,1617
2601,97714,21702
2602,96229,52099
2603,7655,71317
2604,35621,94126
2605,71749,68651
2606,16557,48722
2607,43268,71749
2608,43268,77833
2609,46223,92418
2610,63251,26140
2611,53292,70338
2612,58371,74676
2613,65831,58371
2614,63616,68651
2615,46575,96184
2616,32988,3879
2617,96465,10523
2618,72324,52099
2619,10017,38704
2620,71317,7655
2621,68108,1617
2622,67234,77809
2623,8088,95400
2624,44680,42154
2625,74383,12444
2626,19446,59530
2627,81087,72847
2628,54353,70801
2629,62509,43802
2630,52099,69727
2631,78213,80113
2632,47918,34882
2633,59530,19446
2634,10246,65647
2635,2478,16557
2636,99622,7655
2637,37075,49272
2638,43268,42244
2639,74383,59530
2640,34882,81086
2641,19920,46575
2642,65641,43037
2643,12032,228
2644,60969,72261
2645,38704,10017
2646,59530,53645
2647,64832,65647
2648,68651,71749
2649,35677,84679
2650,2733,96158
2651,52099,71317
2652,63439,99854
2653,1484,44914
2654,41176,77813
2655,89937,13919
2656,53344,13895
2657,54353,65641
2658,71679,89706
2659,38126,22580
2660,39952,99622
2661,72324,28021
2662,58324,7655
2663,22472,22580
2664,12844,47918
2665,56902,70984
2666,77833,38126
2667,88429,26757
2668,59384,46530
2669,61176,38742
2670,69661,19446
2671,71679,15299
2672,70984,56902
2673,360,52099
2674,37847,41206
2675,19865,37618
2676,64832,56962
2677,93530,27841
2678,70558,65641
2679,17305,81810
2680,52099,19992
2681,37847,34882
2682,22084,25954
2683,53645,59530
2684,71526,1617
2685,59530,74383
2686,58605,37847
2687,43802,65086
2688,1617,84679
2689,19992,52099
2690,17232,95400
2691,94297,19167
2692,38126,59384
2693,19167,19865
2694,99622,39952
2695,19865,22580
2696,14585,35
2697,53848,19865
2698,35621,98038
2699,7925,16068
2700,16557,2478
2701,37847,58605
2702,60377,13919
2703,77833,70175
2704,70175,60962
2705,19992,21237
2706,35621,84679
2707,96184,46575
2708,53000,80113
2709,43037,65641
2710,60849,60969
2711,25954,22084
2712,46223,54353
2713,58324,53796
2714,21093,37618
2715,88796,65831
2716,88429,97976
2717,91089,80113
2718,7655,99622
2719,62895,43037
2720,17232,91089
2721,75057,94904
2722,47781,95400
2723,42154,44680
2724,56455,6181
2725,67234,18171
2726,95400,47781
2727,3456,69727
2728,15299,71679
2729,81087,64832
2730,42244,43268
2731,56962,64832
2732,27841,71317
2733,19446,71526
2734,71679,26757
2735,49272,79571
2736,6501,7925
2737,35621,1014
2738,35,14585
2739,92418,70175
2740,25657,12032
2741,1014,35621
2742,74463,1617
2743,89706,78213
2744,88796,59384
