src,dest
2145,6305
8256,6305
2145,1155
2145,8626
6623,7165
6623,8396
1155,3606
989,8929
1850,8929
8626,534
658,989
8256,9911
7313,11
1850,989
9911,9427
7679,11
6305,7165
534,9728
989,1850
4566,9427
534,8929
9911,11
4566,8929
8626,1155
7313,7165
6623,658
534,8256
989,534
11,9728
2145,8396
534,3606
7679,658
7313,1155
8396,9728
3606,2145
11,6305
1155,8716
9427,989
7679,8396
8256,2145
7679,1155
989,11
534,8396
11,7165
1850,2145
4566,7679
9427,3606
9911,7165
1850,1155
3606,6623
11,1850
3606,8396
8929,9427
7679,989
9427,8929
4566,9728
7679,8716
8929,534
2145,534
6305,9728
3606,1155
11,7313
3606,8716
658,8256
8929,9728
4566,8626
7313,8626
989,658
989,7679
8396,658
534,9427
7165,1850
6623,989
1850,8716
8626,8716
6623,8929
3606,658
8396,7313
6305,7313
11,658
1155,9911
2145,7313
8256,1155
8256,11
989,9427
8256,8929
4566,6305
8396,8626
9427,8256
8929,6623
3606,7679
1850,4566
8716,9427
7165,9427
7313,9427
11,9911
989,4566
658,1850
7165,1155
3606,11
7313,8256
8256,989
9728,8626
8626,7313
1850,7679
7679,7313
7679,8626
534,8626
9728,1850
2145,1850
6305,8256
11,3606
8626,11
658,1155
9427,8396
8256,3606
1850,11
8256,534
8929,9911
11,9427
9911,7313
9911,3606
658,8716
11,7679
3606,8929
4566,658
6623,2145
7165,3606
9911,8396
7679,7165
8256,7679
3606,1850
9911,7679
11,8626
8626,4566
8929,989
8396,1155
7165,658
9427,11
7313,9911
8716,1155
8396,9911
1155,6305
8929,7313
989,9911
8626,8256
6305,8626
9911,989
4566,8716
8626,6305
11,8256
1155,8929
8256,4566
8256,6623
6305,534
7165,8396
7313,2145
534,2145
1850,534
9427,7679
6623,7679
9911,534
6623,8716
9427,9911
8716,2145
534,7313
9427,1850
1155,534
9728,6623
658,6305
6623,1850
1850,658
7679,6623
3606,4566
8716,534
9427,2145
9728,6305
3606,7313
8396,6305
8396,7165
1850,6623
4566,2145
7165,6305
2145,8716
7679,1850
6623,534
11,6623
8396,6623
3606,9911
6623,8256
1155,658
2145,6623
8396,11
8626,658
2145,658
8396,8716
989,8716
9427,6305
658,7679
8929,7679
9728,658
658,6623
8929,2145
1155,9427
658,8929
8256,1850
7165,4566
9427,1155
8256,9728
8256,8626
4566,534
6623,9427
9427,9728
1850,9911
6305,11
8396,1850
8256,7313
7679,9728
8363,3824
8363,12
12,8363
5907,3073
6018,3073
13,5907
3073,13
13,3073
13,6018
5012,4769
4769,4589
6336,4769
1927,5012
2224,2421
2224,9553
14,4769
6706,366
1927,3278
2409,1984
356,4589
356,2409
4589,2224
3278,5012
6706,6336
366,2409
1927,2409
366,9553
9553,2409
6336,5012
4589,5012
9553,4589
6336,2409
2409,2421
4769,2224
14,1984
366,1984
2421,3278
6336,14
2409,4589
1984,6706
1984,2409
1927,1984
14,2421
356,6706
4589,14
4769,9553
9553,6706
14,4589
1927,4589
2421,14
1984,3278
366,5012
2421,2409
2421,366
366,6706
1984,6336
2421,4589
9553,6336
2224,6336
1927,9553
1984,4769
3278,2224
6336,356
6706,2421
6336,3278
6336,1984
2224,2409
4769,1927
14,1927
1927,14
4769,2409
2421,6336
3278,1984
4589,6706
6706,9553
1927,2421
5012,356
1984,356
3278,14
6336,366
4769,366
6706,4769
5012,9553
9553,2224
2224,1984
1984,5012
356,9553
9553,4769
3278,366
9553,356
3278,6706
2421,4769
14,9553
1984,2224
5012,366
4769,356
366,14
356,1984
6706,1927
9553,366
6336,1927
3278,356
2409,5012
2409,6336
2224,5012
1984,4589
1927,4769
2409,366
2421,5012
366,356
2421,356
366,1927
14,2224
6706,4589
5241,2222
15,7429
7429,15
92,2222
5241,8720
92,7429
8411,92
5241,8411
2222,7429
92,15
8720,2222
7429,92
3006,2222
7429,8411
2222,8720
7429,3006
8411,2222
5241,92
92,5241
92,8720
5241,15
8720,92
3006,5241
8411,8720
92,8411
8411,15
7429,2222
15,2222
5480,4094
4730,6193
7587,4730
5634,3718
8279,6115
6115,151
3781,6193
9896,9171
4094,16
151,9171
9675,9160
3781,4313
9160,4094
8093,3500
9675,4730
3875,9528
947,3781
4730,4313
1166,6115
4094,8093
5045,9528
9160,4965
3718,8447
9171,8719
6995,9675
8093,1179
3500,8900
6995,3500
9171,16
7965,3149
16,8447
9171,4730
9528,9896
4094,7965
4313,8093
3875,5045
947,4730
9528,4313
4965,151
9528,8719
8447,3875
8093,3781
4094,4313
1036,6193
3875,9675
9896,3149
1166,151
1166,16
9160,4732
3500,5480
8900,8279
947,6193
4313,16
3500,1166
3875,4730
1036,3875
3781,8719
4730,3718
8447,2397
8093,7587
4732,8900
4965,6995
6995,5045
1179,6995
6193,151
6995,5480
4313,9896
3781,4094
5045,5634
1036,6115
1036,9528
4313,2397
7587,7965
9528,947
2397,4732
1179,8447
947,3875
3718,4730
8900,6115
3781,9528
9171,1166
9160,1179
4965,6115
6115,9528
9528,6995
6995,1179
6193,8447
6115,3781
4732,947
7965,3500
3781,151
9171,6115
4313,6115
1166,947
2397,8900
8719,3149
7587,9160
5634,8093
6115,9896
3781,4732
4313,151
6115,5634
8279,4732
1179,3875
1179,5045
9675,8279
8447,9171
16,1036
4094,8447
3718,3149
4732,7587
5480,3781
1179,9528
1166,3781
8447,5634
4965,8447
4730,4732
151,1166
1036,9171
8093,8447
8719,4313
8719,947
8719,5480
5634,3149
4313,4094
3149,5480
151,3875
4313,9160
3718,1036
4094,9896
9171,947
5480,6995
4965,4313
9675,1179
9171,9528
947,3500
3875,6995
8900,4094
4730,8093
3781,1179
3149,1179
3149,4730
8093,9675
6115,2397
7965,4313
9171,5634
7587,3781
1166,1179
8093,4732
4094,9675
2397,4313
3718,9675
1179,9675
16,9675
9528,5634
2397,947
3781,7965
9171,8900
3781,947
8093,5634
4730,4094
3500,3875
1179,3781
5045,6193
8279,3875
4094,1179
9896,6115
9675,3718
9160,1166
9160,9896
2397,9528
8093,9896
2397,3875
151,8447
1179,9896
9528,9160
3718,9160
8093,6115
8279,5045
4094,4730
3875,3781
151,8900
6115,1036
4965,9896
5634,1179
3149,9171
4965,3718
5634,3875
3718,16
9896,1179
6995,4094
4730,3149
9171,4313
7965,947
4094,6995
4094,1036
4732,3875
1166,4313
8093,16
8719,7587
3875,8719
8279,8093
5634,947
5480,6115
8900,7965
7587,4094
4732,8279
6995,4965
2397,8719
4732,9160
4965,8093
5045,9160
9675,4094
3781,1036
8447,4732
3149,4965
2397,8093
1179,4965
7965,6193
5634,3500
8279,9896
7587,4313
9160,5634
9675,5634
151,5634
8279,3781
1179,7587
8719,1036
947,6995
7587,6193
4730,6115
3500,5634
9675,7587
3500,6995
3875,4094
5480,8719
3718,9896
4732,6115
7965,9160
4732,5634
6995,3718
8093,5480
8093,3718
3149,9528
151,947
7965,6115
9896,3875
8093,6193
8279,7965
9675,8719
9896,3718
6115,6995
3875,1179
4730,9675
5045,9675
3149,2397
8093,6995
8900,3875
4094,3149
947,5634
7965,3781
1166,5634
2397,16
5045,9171
16,3500
4965,4094
8447,9160
9675,3875
3781,9896
9896,8279
16,9896
5045,7587
8447,947
3149,8447
4730,9160
9528,5480
3875,4313
4965,1166
6115,5480
3500,4313
9528,3149
4094,7587
9171,5045
3718,3875
8279,5480
1036,151
8900,8447
6193,9896
7965,3875
9528,1166
5045,151
5634,4094
1179,8093
4732,4730
6995,6115
2397,3718
4313,3781
4730,1179
8719,5634
9896,4730
8093,947
8093,8279
3875,3500
9675,4313
9896,1166
3875,7587
9896,3500
3500,8719
6115,3718
1166,4730
8719,9528
3149,5045
947,7587
2397,6193
8279,4965
8279,7587
8447,4313
6193,3875
151,8279
3718,4094
5634,7965
16,9171
4313,8447
1179,2397
7965,6995
6193,9528
4730,5480
1179,1166
6115,9160
6995,16
16,3718
1036,8447
7587,3149
3781,3718
5480,8900
4313,3875
8279,1166
9675,8447
16,5480
8093,1166
7965,1166
6193,3781
6995,8093
9528,3781
9896,16
5634,6115
9528,8447
8447,8279
5045,8447
8719,4094
8900,5634
9896,9528
6115,4965
9528,6115
3149,6193
5480,8279
3500,4094
3500,3781
3875,947
8279,3500
1179,6115
8900,4730
9896,8447
9675,4965
8093,3875
6995,6193
4732,1036
9171,5480
151,3781
6193,4730
4730,16
1036,4732
16,5634
5634,4965
8900,5045
4094,2397
1179,9160
4313,9675
7587,9675
3149,4732
7965,8279
1036,7965
9171,2397
1036,7587
4732,4965
8900,1166
3875,16
3781,9675
4732,1166
6193,9675
6995,8279
5045,16
4730,3781
9528,1036
3781,7587
4965,9675
9171,7965
4094,6193
8900,6193
3875,3718
3500,8447
5634,3781
5634,9528
5045,3149
6115,8719
2397,5045
4313,8719
9160,8279
5480,5634
4730,9896
7965,8719
9160,9528
3781,8279
947,4094
6115,947
9171,4965
8900,3149
151,4965
9528,7587
947,7965
8279,8719
947,8279
7587,8279
5045,7965
2397,5634
6193,4732
8279,9171
9171,3149
1166,7965
151,9160
16,8900
3500,8093
3718,947
16,6995
3718,5045
4313,4965
5045,3875
6193,1166
3500,9675
4732,5045
8447,8093
9171,151
8447,5480
3781,9171
1166,3718
8447,3149
1166,8279
4965,5045
8279,4313
7965,7587
16,8279
4094,3781
5045,4094
2397,6115
6193,8279
5480,151
4732,5480
8279,9528
9675,2397
5480,9171
5480,1166
3149,1166
9160,8719
6995,3875
8719,4965
4313,6193
7587,947
8093,5045
4732,4094
9896,4094
1036,4730
8093,9528
3718,8093
3875,9160
8900,3500
947,16
1179,4094
5045,4732
8719,9171
7965,3718
5634,7587
6995,8900
8719,151
6115,6193
8447,3500
16,1179
8279,16
7587,9171
3149,16
1036,3718
4094,4732
1166,6995
3718,8719
8447,4965
3875,2397
4732,6995
8279,3149
8447,7587
5045,5480
8093,9160
16,4965
5634,4730
9160,6995
9675,1166
8279,947
3781,6995
5480,5045
8719,4732
1166,7587
947,5045
8900,9160
3500,1036
7965,151
3149,3718
6193,8900
4094,8719
2397,4730
5480,6193
8447,5045
7965,4730
151,1179
4313,1166
6193,8719
3781,8447
947,5480
4732,1179
8900,8719
7965,9896
9675,6193
3781,3149
3149,947
4313,1036
5634,5480
16,4094
947,1179
5634,8900
7587,3500
6115,1179
1179,947
151,4313
151,2397
6193,2397
8279,9160
8447,1036
4730,7965
5634,8279
8900,2397
9896,6193
9528,3875
5634,9675
3718,9171
6995,4732
5045,1166
6193,16
5480,947
9528,7965
6193,9160
5634,6193
5480,3500
1036,3500
1036,8279
151,1036
4094,6115
5480,9675
9528,4965
4965,4730
7587,151
4313,6995
1166,8447
5045,8900
6995,8447
4313,8900
9675,3781
9171,4732
1166,3149
3781,4965
2397,3500
1179,4313
6115,8093
1036,3781
947,4313
8447,3718
8279,1179
3718,7587
3875,4732
9171,4094
7587,4965
4313,3718
9675,947
3500,151
4965,16
151,9528
8447,4094
4094,9171
6995,1166
249,7636
2589,4111
249,644
8790,2028
4635,3443
46,7636
2028,249
2826,1276
7636,3553
274,3443
3553,2246
46,2589
4111,2826
2589,644
8790,46
2826,46
2028,17
5581,3553
6932,2589
249,4111
274,4635
1276,644
2246,46
2028,3443
6542,794
3443,46
274,249
3443,1276
706,3443
5581,794
2028,794
249,794
3443,3553
7636,274
6932,794
17,794
46,4635
7636,2246
2826,2246
1276,17
249,6932
274,6542
4635,1276
4111,6932
5581,4111
4635,6542
249,2246
794,644
2826,706
274,5581
2028,5581
5581,2246
6932,2246
1276,274
1276,8790
4111,794
3443,644
5581,46
6542,8790
5581,2826
2826,2589
8790,274
2246,7636
2589,3553
2826,6932
5581,1276
794,8790
794,249
6932,8790
2826,3553
3443,6542
6542,3443
5581,8790
706,46
706,249
6542,274
794,4635
1276,46
2246,2028
2028,8790
7636,46
3553,706
7636,17
274,7636
7636,249
6542,6932
5581,3443
2589,2246
2246,2826
8790,2826
4111,6542
644,249
6932,46
4111,2246
644,4111
7636,1276
274,2028
706,2826
3553,794
2589,17
6932,274
4635,17
8790,1276
2246,3553
2589,2826
794,2826
706,644
46,6542
5581,706
706,6932
274,6932
274,4111
249,2589
5581,6542
706,8790
2028,6542
1276,3443
4111,5581
1276,249
2028,4635
3443,794
6932,3553
1276,6932
2589,4635
249,17
2246,706
3443,4635
8790,4111
249,3443
6932,17
2589,249
4111,249
794,3443
17,2826
7636,706
2246,8790
644,8790
17,274
249,8790
3443,8790
46,2028
4635,2826
706,2246
5581,2589
6542,2246
1276,794
2246,644
3443,7636
249,706
4111,706
249,4635
706,7636
2028,2826
3443,5581
794,7636
7636,6542
3443,2028
644,46
46,706
6932,644
2246,274
2589,7636
46,1276
794,5581
1276,6542
46,17
8790,644
4111,8790
2246,3443
5581,274
274,2826
6542,2826
3553,2826
17,7636
46,6932
2246,1276
274,706
794,2028
8790,794
4635,706
249,274
7636,6932
17,6932
6542,3553
2589,794
8790,6932
644,4635
6932,6542
17,2246
2246,5581
7636,3443
7636,644
8790,3443
7636,794
3443,2246
8790,4635
794,17
249,2826
706,5581
2826,794
3553,3443
4635,794
17,5581
2589,3443
2589,706
17,706
706,2589
274,46
2826,8790
3553,6542
18,5289
9304,19
19,6034
5052,6034
5052,9304
6034,19
19,5052
8847,300
8847,3807
3807,20
20,8847
3807,8847
300,8847
8247,4879
3545,4879
3545,21
4879,5438
21,8247
8247,5438
4879,8863
21,4879
5438,8247
8863,21
21,8863
4879,8247
21,3545
3545,8863
5438,3545
145,7166
3390,9721
22,3390
3390,22
7166,145
7166,9721
22,145
22,7166
22,9721
9721,3390
23,5396
27,23
5396,23
8112,7093
350,9373
8761,9547
8761,3378
350,6529
9373,9017
24,350
9017,1586
3378,9547
9017,8112
3378,8761
2867,350
1586,9547
7093,9017
8761,24
7093,9373
8761,9373
8761,6529
3378,9373
8112,350
9547,3378
9373,350
9547,8761
6529,8761
24,7093
8761,9017
7093,350
24,8112
9373,8112
9547,1586
9017,3378
9373,24
1586,8112
9547,7093
1586,2867
350,9547
9373,8761
3378,24
9373,7093
9547,2867
8112,6529
2867,7093
7093,6529
9373,1586
2867,6529
3378,8112
7093,8761
2867,8761
1586,350
6529,9373
9547,24
8112,24
9017,9373
3378,9017
7093,8112
8112,9373
2867,9547
1586,9373
9373,9547
24,6529
8761,2867
9547,350
24,9547
8761,7093
9547,6529
2867,24
6764,25
25,1624
6804,1624
8634,6764
8634,1624
6804,8634
25,6804
1624,6764
6804,25
6764,1624
1624,8634
8243,6764
8243,8634
25,8243
6764,8243
26,7523
1608,277
462,26
9140,26
6719,9140
26,4857
7923,462
1622,9140
6719,7740
7740,7523
4188,4857
1608,26
7923,4188
1622,7523
1608,462
3361,1608
1608,7523
6719,4188
7523,6719
1622,3361
1622,7923
26,1622
26,4188
7923,1622
4857,1622
7923,6719
9140,4188
7923,4857
6719,1622
4188,6719
1622,1608
4857,462
1608,3361
1608,7740
462,4188
7740,4857
4188,7523
277,4188
3361,277
6719,3361
6719,277
277,26
4857,26
26,6719
462,277
9140,6719
4857,7523
277,7523
9140,1622
4188,277
1622,4188
3361,7740
1622,6719
4188,7923
4188,462
277,7740
277,1622
26,7740
3361,9140
3361,7923
7523,9140
6719,4857
7523,277
4857,9140
3361,6719
7523,1608
4857,7923
4188,1622
7740,4188
462,9140
277,1608
4857,3361
277,6719
7923,277
277,3361
9140,462
9140,277
7923,26
4125,2000
592,4530
942,4530
515,4530
592,2000
2356,4906
2606,942
8783,4906
8798,8431
4817,28
4044,7707
515,4773
942,2000
2356,9188
8783,5313
4044,4125
515,8439
4773,4906
4773,3486
4044,5913
4773,1508
7707,4125
520,942
9188,4044
942,4773
8431,1508
9188,5913
1508,6803
2606,515
6803,3486
515,4817
5913,2356
2606,561
4530,4817
3486,2606
6748,515
4125,520
9188,28
4817,6748
4044,5518
3954,4125
8783,5336
2606,4817
9188,5313
9888,6748
561,592
8431,8439
4817,4773
942,5336
4773,6748
6803,8783
942,2606
942,4906
515,5913
515,5313
5913,4817
2000,8783
2000,3954
520,9888
592,5913
2606,5336
4044,2000
8798,8783
592,515
4906,3486
9888,5313
9964,4773
4044,3954
520,4125
9964,4125
942,9964
7707,6748
3954,4773
2606,4530
4773,28
5518,8798
4530,8439
7707,5913
9888,9188
4773,592
9888,8783
3486,592
7707,8798
520,4906
9964,5913
3486,8798
5336,4906
5518,4044
4773,9964
3954,8798
2356,6748
5313,8783
5336,2356
4530,520
592,4125
9888,561
5913,8798
9888,5336
9964,4906
942,9888
3954,942
2000,4044
515,8798
4125,5913
3954,561
4817,6803
2356,5913
8783,4530
4530,5913
7707,515
561,5336
5518,2000
4906,4530
4530,3486
9964,9188
4044,592
4817,5913
8798,28
8798,520
8783,6748
3954,7707
520,9964
515,3954
9964,6803
6803,2606
3486,5913
2606,9888
4044,9188
4906,2356
520,6803
8439,4817
7707,28
515,9188
4817,8439
4125,4906
515,942
2000,6803
2000,2356
2606,6748
5518,9188
561,9188
9188,8431
3486,9888
592,8431
9964,5336
4906,8439
942,28
8439,592
8798,4530
8439,9888
9888,8431
5913,4530
4906,2000
515,3486
4044,9888
2606,4906
2000,4530
2606,5313
4044,9964
942,8439
515,2606
9964,8798
5913,9188
520,4773
8798,9188
942,520
3954,4906
5313,2356
4817,3954
4125,8439
8783,4773
4125,3486
592,5518
5913,1508
5913,592
8431,5518
28,561
28,3486
7707,9188
8783,4125
8431,5313
4044,4773
4125,3954
4817,1508
1508,8783
7707,6803
8431,9188
3486,5518
2606,5913
6748,2000
2000,5913
2356,9888
9964,8783
4125,7707
8798,592
4125,8431
2356,2606
5336,6748
5518,942
28,5336
4530,592
5313,4773
8783,8439
6748,592
5336,1508
8783,6803
7707,561
4817,2356
592,2356
561,8798
8798,4773
8431,3486
1508,3954
2000,8431
5336,8439
3954,2000
2356,1508
28,7707
4773,5336
5913,7707
4817,2000
4773,4044
6803,6748
1508,5336
2000,6748
4773,4125
5518,592
28,9964
5336,4817
3954,4044
4530,9888
2000,9888
8431,2606
8783,942
520,515
8783,2356
9964,2356
5913,3954
5313,9188
28,5913
3486,515
8798,5518
7707,520
4125,8783
4125,1508
5518,8439
6748,520
9188,2606
561,6748
8783,1508
5313,6748
515,28
5518,561
9188,6803
3486,4817
3954,5518
4125,5313
561,520
4817,520
4773,515
592,8798
3486,9188
7707,5518
8439,7707
4906,1508
1508,4773
515,592
5913,8431
8431,4530
520,7707
5336,7707
8798,8439
7707,4773
4773,2606
6803,1508
8798,5313
28,4530
7707,3486
520,2356
1508,592
28,1508
6803,2356
4044,2356
9964,6748
561,4906
8439,6803
515,5518
8783,8431
7707,5336
942,4044
520,8798
561,4044
2000,1508
8439,520
3954,8439
7707,4044
3954,8431
9964,2000
4530,2000
515,6803
5913,520
1508,9888
5313,2000
4773,8439
515,561
5518,6803
5518,3486
4817,942
7707,8431
4044,6748
2606,520
9888,9964
5913,5518
4817,8431
8783,9964
8783,561
4906,5913
4817,8783
6803,520
9188,520
3954,5913
8798,9888
28,6803
4906,942
1508,28
5336,3486
4817,3486
5913,6748
9188,9964
4125,6803
1508,3486
8439,561
2356,515
561,3954
4773,8798
2356,5313
2356,8798
5518,4906
9964,561
5313,561
2356,4773
1508,6748
2606,8439
6748,4906
515,8783
8798,5913
5313,4817
3954,2606
4530,4125
942,561
9888,2356
4773,2356
7707,1508
6803,561
28,3954
5518,8431
5336,592
2606,8431
3486,520
4125,6748
942,2356
2000,5313
8783,7707
5336,942
7707,9964
5336,520
520,8431
6803,4906
9188,592
6803,28
561,5913
561,8439
9888,4530
5313,1508
6803,4125
2000,592
6748,6803
2000,9964
9888,4773
6748,561
6803,515
4530,515
4044,4530
8783,5913
3486,8783
592,9964
6803,9964
9964,520
4906,3954
1508,2000
8783,2000
3486,1508
5913,3486
28,592
8439,28
6748,5518
8783,9888
7707,2000
520,6748
8783,515
8783,4044
5336,5313
4530,5336
8783,3486
3954,2356
6803,8431
9188,2000
8439,9188
5313,3486
4906,8783
5313,592
2606,8798
2356,9964
28,8431
561,9964
592,5313
9888,515
8783,8798
5913,942
4530,6748
1508,4530
8439,5336
6803,5313
1508,4817
8783,592
4125,4044
28,4773
592,5336
5518,4530
3486,9964
9188,8798
5913,9964
4530,8798
28,8798
2000,3486
5336,9888
4906,6803
3486,4906
6803,942
3486,2000
9188,7707
4530,7707
5913,4906
9964,3954
6748,5336
5518,28
561,7707
520,5336
2000,520
2356,942
6748,5313
9888,5518
4906,520
5518,2356
7707,2606
6748,1508
4044,5336
8798,6748
5336,4530
515,4125
2356,3954
515,5336
2000,942
4773,520
5336,5518
5336,6803
942,8431
9188,1508
5313,8798
8798,4044
3954,6748
8439,8798
7707,9888
28,8439
4773,7707
8431,520
592,9888
5313,4530
8783,5518
8439,9964
6803,7707
3486,5336
4906,561
1508,5913
28,5313
9188,4773
6803,8439
515,8431
515,1508
4906,8798
6748,4125
6803,3954
9888,4906
1508,7707
4817,5336
4906,592
969,9079
9079,29
7684,9079
9079,969
969,29
969,7684
9337,2497
1100,9044
9337,30
9044,2497
9337,7578
9044,9337
30,1100
30,2497
9337,1100
2497,7578
7578,9337
30,9337
1100,2497
9044,1100
7578,9044
31,9846
8419,8173
31,8419
8173,8419
9846,31
8173,31
7804,9588
705,389
9977,3665
4917,3665
32,4917
6118,4388
6188,9588
9422,9740
5886,4524
2390,2847
6763,8511
3626,6718
7052,3626
7241,1839
801,4529
32,6207
7052,2099
2390,9676
8097,4524
7052,837
6123,4018
2974,4529
3766,2847
4524,5886
5811,7656
4018,3665
6106,4917
2136,5157
6106,2974
8097,6256
2207,32
8078,6718
9977,6118
2854,2136
6985,5916
7822,2847
6985,8511
7118,9676
4830,8097
8587,6763
6985,3674
6718,1839
3665,4617
3626,6985
6188,5415
9422,131
2207,9422
438,3320
7118,5811
5742,1839
2390,6106
7701,1319
705,4524
3665,5916
6207,1839
3597,9422
6106,7804
7118,7052
4617,7701
3320,4617
9740,7701
801,5811
5157,3766
1319,2099
2099,9740
4524,4018
9422,1839
705,5415
3766,2722
9977,4018
8097,131
5415,6915
7804,2847
7241,389
6207,7804
1319,9676
9676,5886
6188,837
3320,4524
7164,5886
4830,7118
3766,3626
6188,2854
6763,7656
4529,2722
4478,8511
438,9977
1839,1319
801,6763
4524,8097
4098,9422
32,6188
4098,1451
5415,5157
2854,7118
2722,4617
6763,3626
4478,1839
7241,6718
4018,4098
6763,4098
4617,1319
3320,1451
9422,32
6207,6123
5742,6118
3674,3320
3120,6118
9588,7804
3674,7804
6118,7241
5415,1319
4917,7241
3665,3626
9676,7164
389,1609
2390,705
4917,2722
7052,7118
4617,2207
389,3626
2722,4917
4917,3766
32,6123
32,131
5886,705
3766,801
4098,3320
3665,389
6207,9977
2099,705
2207,4917
2847,1839
389,3766
705,131
4388,6188
6256,5415
6118,7118
2974,6106
32,1839
7822,1839
4524,8511
9676,3320
6118,3120
7118,4917
389,9422
3597,801
4830,4098
3674,6118
4388,6915
6188,7052
7241,2207
4098,3665
7164,4917
1839,3597
6207,5886
2974,1609
9422,3626
5916,4524
2722,2974
9740,7804
7052,3120
389,4098
8097,4478
7241,2099
6106,6985
7241,2390
2390,4617
7241,9422
4098,6915
7164,9588
8078,3597
438,2854
5886,4529
4388,7118
705,438
4917,5415
7164,3766
6188,4529
389,4388
9588,131
3120,9676
5415,9977
3120,4524
6763,4917
6763,2847
3626,4617
7241,3320
1839,6763
6915,3597
6188,9740
4478,2847
389,3665
7052,131
4478,6718
3626,3766
2136,6106
6985,3665
32,7118
6123,2847
1451,4830
2722,7164
5157,6188
5811,32
9588,5415
8587,4388
2136,5916
3665,1609
837,1839
7822,8097
2722,4018
6188,8097
4617,1609
7822,6188
5742,2854
7656,9977
1609,2847
2974,3674
6763,32
2390,5916
6985,5157
438,2390
2847,4529
4529,9740
3674,2722
4917,7701
4917,1609
6207,6118
3626,8587
9977,4617
8511,4529
4529,837
9588,3674
1451,6188
8097,9977
3665,9740
8587,4098
1839,4917
1839,6915
4830,2390
4830,6763
2847,6188
705,3665
801,7822
7052,6106
6985,837
2390,6718
6207,4529
6123,6188
7052,2722
6118,7052
2722,1319
3120,837
6256,6207
1839,2207
7804,1451
6118,2207
8078,705
4388,3597
6106,4388
9740,3766
2390,2974
8587,7118
1609,5916
2974,4917
4830,7241
3674,7701
3665,705
2390,6123
7118,1319
3626,8511
9588,7052
2974,2207
389,3674
5157,6123
5415,4098
7804,9676
7118,438
6123,3766
7052,6118
7656,7052
7164,4617
2974,9676
1319,2207
7804,2099
6118,2390
3674,5415
5742,3320
6718,2207
4830,7701
7118,7164
32,4617
4830,2207
6718,2722
9977,801
4617,7804
837,9588
8097,5157
5886,6985
4830,5886
3597,6123
9422,837
3626,5742
6985,1451
6915,389
2854,6985
6123,2722
2390,2136
7241,3626
1319,801
837,6718
2974,5811
6106,8587
2207,8587
9977,9740
5157,9740
1609,9676
5811,3665
7822,4529
4917,7804
4018,4478
801,1839
6763,1319
6256,4524
8097,389
8511,4018
7164,4478
3120,8587
7804,4524
4388,8078
3665,2207
9977,1451
5157,6985
1609,7656
4529,9977
7822,7656
5811,8078
4830,1839
6188,5886
6256,8511
6106,801
4098,32
5916,6985
7118,6188
4098,8587
1609,3674
5415,6985
7804,2136
7241,438
